disease,Country Code,scenario,ConsiderTC,ConsiderMB,informal,discount,GDPloss,tax,pc_loss
Diabetes mellitus,IRL,lower,1,1,0.11,0.03,619.1608121137298,0.019535590995882,115635.01829356332
Diabetes mellitus,IRQ,lower,1,1,0.11,0.03,224.5809091474943,0.0190077671537153,4050.217322888583
Diabetes mellitus,ISL,lower,1,1,0.11,0.03,8.893153878916964,0.015059987988455,24441.81360153075
Diabetes mellitus,ISR,lower,1,1,0.11,0.03,146.16825090935308,0.0120634340494858,13703.13194674447
Diabetes mellitus,ITA,lower,1,1,0.11,0.03,928.862879819632,0.0178126365492388,16034.974162121138
Diabetes mellitus,JAM,lower,1,1,0.11,0.03,11.142546697929822,0.0188292630279122,3686.252685161574
Diabetes mellitus,JOR,lower,1,1,0.11,0.03,54.82492395789989,0.0201218055902608,4825.005338847875
Diabetes mellitus,JPN,lower,1,1,0.11,0.03,1510.1547724757515,0.0134761471202402,12927.154382775603
Diabetes mellitus,KAZ,lower,1,1,0.11,0.03,206.08966767573784,0.0145424393843417,9590.214911994974
Diabetes mellitus,KEN,lower,1,1,0.11,0.03,35.736741281983825,0.0038281072685083,490.3833015489252
Diabetes mellitus,KGZ,lower,1,1,0.11,0.03,11.83986972543161,0.0122161427324657,1505.1192619752003
Diabetes mellitus,KHM,lower,1,1,0.11,0.03,43.558564608158335,0.0130252011248458,2227.185935430517
Diabetes mellitus,KOR,lower,1,1,0.11,0.03,988.0362825600898,0.0156961719155433,19731.325505193225
Diabetes mellitus,KWT,lower,1,1,0.11,0.03,58.545520239078336,0.0136123847881323,11901.951678001466
Diabetes mellitus,LAO,lower,1,1,0.11,0.03,27.908584087527306,0.0119813163680841,3268.6012846247822
Diabetes mellitus,LBN,lower,1,1,0.11,0.03,7.732024201139244,0.0186784107916199,1208.441075736652
Diabetes mellitus,LKA,lower,1,1,0.11,0.03,294.61026906924707,0.0354760290553162,13408.857438567054
Diabetes mellitus,LSO,lower,1,1,0.11,0.03,0.973096093392567,0.0093908721648294,403.4161896217572
Diabetes mellitus,LTU,lower,1,1,0.11,0.03,23.435603178268632,0.0073392710534731,9792.32410681388
Diabetes mellitus,LUX,lower,1,1,0.11,0.03,48.32631155458555,0.0236279416050694,67579.54218404603
Diabetes mellitus,LVA,lower,1,1,0.11,0.03,18.57525791288551,0.0110958398629299,11188.85292109386
Diabetes mellitus,MAR,lower,1,1,0.11,0.03,220.48957523159635,0.0287484814666236,5226.791391862527
Diabetes mellitus,MDA,lower,1,1,0.11,0.03,17.08953962459781,0.0164801494945187,4563.022503040967
Diabetes mellitus,MDG,lower,1,1,0.11,0.03,6.631611497257965,0.0050102114266782,164.6833946886961
Diabetes mellitus,MDV,lower,1,1,0.11,0.03,3.922791291800512,0.0141595870326382,7181.299839121293
Diabetes mellitus,MEX,lower,1,1,0.11,0.03,1101.9437984024694,0.0194032974771785,7630.144097618592
Diabetes mellitus,MKD,lower,1,1,0.11,0.03,27.598106664260307,0.0293263384679082,13812.699387983585
Diabetes mellitus,MLI,lower,1,1,0.11,0.03,9.86211659838028,0.0056523727002855,315.94292502846247
Diabetes mellitus,MLT,lower,1,1,0.11,0.03,22.815948549951734,0.025343799939671,51667.810753951584
Diabetes mellitus,MNG,lower,1,1,0.11,0.03,7.487346956181709,0.005465403106616,1923.0283587795752
Diabetes mellitus,MOZ,lower,1,1,0.11,0.03,10.018342918510765,0.0064990035823985,211.7049071174818
Diabetes mellitus,MRT,lower,1,1,0.11,0.03,5.097472829097874,0.0056930109339114,756.5262110460309
Diabetes mellitus,MUS,lower,1,1,0.11,0.03,18.150818838829643,0.0257115407679035,14511.200134779769
Diabetes mellitus,MYS,lower,1,1,0.11,0.03,433.3137033085408,0.0140280365919371,11662.874155836946
Diabetes mellitus,NAM,lower,1,1,0.11,0.03,3.7714655274139455,0.0075310237946005,1158.1950893584344
Diabetes mellitus,NER,lower,1,1,0.11,0.03,7.255524767885491,0.0048819688741059,170.09237998770325
Diabetes mellitus,NGA,lower,1,1,0.11,0.03,151.2389182428357,0.0058039717063918,507.2159664144356
Diabetes mellitus,NLD,lower,1,1,0.11,0.03,364.1055766954124,0.014670850390078,20964.09920922455
Diabetes mellitus,NOR,lower,1,1,0.11,0.03,186.24093575922416,0.0213243576953886,30757.01989815373
Diabetes mellitus,NPL,lower,1,1,0.11,0.03,51.09998462480037,0.0114755731233511,1519.9064755226727
Diabetes mellitus,NZL,lower,1,1,0.11,0.03,75.09862201939188,0.0115262231824711,14227.856961004212
Diabetes mellitus,OMN,lower,1,1,0.11,0.03,76.12040798406669,0.0188095143856016,12400.169350359807
Diabetes mellitus,PAK,lower,1,1,0.11,0.03,554.3518605420242,0.0149664735497036,1967.7429397991905
Diabetes mellitus,PAN,lower,1,1,0.11,0.03,62.326646287268446,0.0162280212920405,12084.445543640217
Diabetes mellitus,PER,lower,1,1,0.11,0.03,84.86212578077746,0.0077691707228089,2286.0116983627377
Diabetes mellitus,PHL,lower,1,1,0.11,0.03,416.7944653938574,0.0106922592872546,3232.7255331002475
Diabetes mellitus,POL,lower,1,1,0.11,0.03,966.4556029205849,0.0232125395876523,26872.69245601178
Diabetes mellitus,PRT,lower,1,1,0.11,0.03,183.5085769399413,0.0213166876014526,18900.992669349765
Diabetes mellitus,PRY,lower,1,1,0.11,0.03,30.2588554007462,0.0114718518931185,3673.8336133740954
Diabetes mellitus,QAT,lower,1,1,0.11,0.03,63.94454054466489,0.010264233131612,18549.73950323152
Diabetes mellitus,ROU,lower,1,1,0.11,0.03,-7792.297748828707,-0.407601066352404,-438084.65571384056
Diabetes mellitus,RUS,lower,1,1,0.11,0.03,790.9930821622703,0.0098774528828573,5603.966282156427
Diabetes mellitus,RWA,lower,1,1,0.11,0.03,7.633860680599971,0.0051057503400526,425.1666191393869
Diabetes mellitus,SAU,lower,1,1,0.11,0.03,729.1287966286017,0.0177443705831173,17971.169352848094
Diabetes mellitus,SDN,lower,1,1,0.11,0.03,71.70270073905364,0.0158088985201732,1159.4647240423562
Diabetes mellitus,SEN,lower,1,1,0.11,0.03,27.265381904241558,0.0100555621579688,1112.8367390517842
Diabetes mellitus,SGP,lower,1,1,0.11,0.03,190.28210961141892,0.01195854346716,30251.717657605004
Diabetes mellitus,SLE,lower,1,1,0.11,0.03,1.0193597352620545,0.003182692185627,97.21724747244812
Diabetes mellitus,SLV,lower,1,1,0.11,0.03,29.256325189578323,0.0208961957240331,4293.748208730307
Diabetes mellitus,SRB,lower,1,1,0.11,0.03,91.86466196768184,0.0224208294937347,11554.916493516868
Diabetes mellitus,SUR,lower,1,1,0.11,0.03,5.325214431189791,0.0307695235144658,8268.673683359519
Diabetes mellitus,SVK,lower,1,1,0.11,0.03,77.05494788332639,0.0155472061056269,14578.890734704912
Diabetes mellitus,SVN,lower,1,1,0.11,0.03,47.44343439008008,0.0194879297240683,23426.338647321845
Diabetes mellitus,SWE,lower,1,1,0.11,0.03,235.53436032642304,0.0161667592070784,21812.15384864906
Diabetes mellitus,SWZ,lower,1,1,0.11,0.03,2.4593869536720856,0.00965885575928,1741.3071972223374
Diabetes mellitus,TGO,lower,1,1,0.11,0.03,4.765622813447437,0.0062575412412523,407.522118779788
Diabetes mellitus,THA,lower,1,1,0.11,0.03,554.3787091500532,0.0157048263830999,8013.57506149071
Diabetes mellitus,TJK,lower,1,1,0.11,0.03,30.791547207264937,0.0183632976346784,2412.952957054862
Diabetes mellitus,TUN,lower,1,1,0.11,0.03,74.86995668581481,0.0261106931655527,5763.831852276978
Diabetes mellitus,TUR,lower,1,1,0.11,0.03,849.1502171018931,0.0098446234307158,9287.14150610948
Diabetes mellitus,TZA,lower,1,1,0.11,0.03,34.83706146902029,0.0045564177523532,379.10477157536326
Diabetes mellitus,UGA,lower,1,1,0.11,0.03,26.77722957038469,0.0060824478285359,398.9060264592707
Diabetes mellitus,UKR,lower,1,1,0.11,0.03,19.230567135188718,0.0069877216846494,487.3821523555449
Diabetes mellitus,URY,lower,1,1,0.11,0.03,17.83383559135412,0.0098889243560187,4973.5506468635895
Diabetes mellitus,USA,lower,1,1,0.11,0.03,14806.081342595047,0.0277158432573403,41439.96474951222
Diabetes mellitus,UZB,lower,1,1,0.11,0.03,202.43862960717044,0.0184666316934982,5216.230865008701
Diabetes mellitus,VNM,lower,1,1,0.11,0.03,639.3256660305414,0.0153060571273864,6072.640500010889
Diabetes mellitus,ZAF,lower,1,1,0.11,0.03,193.69410222445308,0.0113359776177798,2834.799548003632
Diabetes mellitus,ZMB,lower,1,1,0.11,0.03,9.260586786173462,0.0049531628183372,329.7423452345498
Diabetes mellitus,ZWE,lower,1,1,0.11,0.03,8.516312738170472,0.0066986075103722,441.8109845980593
Diabetes mellitus,AGO,upper,1,1,0.11,0.03,37.74289205064783,0.0087046962257698,710.8625923224248
Diabetes mellitus,ALB,upper,1,1,0.11,0.03,16.510469995410126,0.0144929513702234,6127.754750074542
Diabetes mellitus,ARG,upper,1,1,0.11,0.03,294.52512096055113,0.0147162693388933,5832.511529405071
Diabetes mellitus,ARM,upper,1,1,0.11,0.03,47.912049125813205,0.0375756790426279,16386.126859216292
Diabetes mellitus,ATG,upper,1,1,0.11,0.03,,,
Diabetes mellitus,AUS,upper,1,1,0.11,0.03,532.1930191246279,0.0152405247089483,18153.647751549837
Diabetes mellitus,AUT,upper,1,1,0.11,0.03,259.4306649075311,0.0225062032384057,28321.759348371925
Diabetes mellitus,AZE,upper,1,1,0.11,0.03,78.2441591263034,0.0238292248327425,7231.751742194139
Diabetes mellitus,BDI,upper,1,1,0.11,0.03,1.1706108967855549,0.0052826466427589,64.39209618225725
Diabetes mellitus,BEL,upper,1,1,0.11,0.03,369.1963582278734,0.0267742363670152,30807.985270659767
Diabetes mellitus,BEN,upper,1,1,0.11,0.03,15.688288379044762,0.0090243232451441,878.6251986031494
Diabetes mellitus,BFA,upper,1,1,0.11,0.03,22.616276819147423,0.0114420282793512,718.2551371741919
Diabetes mellitus,BGD,upper,1,1,0.11,0.03,826.0976555956835,0.0182858368142157,4531.479212634502
Diabetes mellitus,BGR,upper,1,1,0.11,0.03,119.49073935410144,0.0258096852411739,19425.00548172741
Diabetes mellitus,BHR,upper,1,1,0.11,0.03,42.54098484147322,0.021506080932072,20461.736985919877
Diabetes mellitus,BHS,upper,1,1,0.11,0.03,7.478859209892369,0.0265097035070314,17163.953006967866
Diabetes mellitus,BIH,upper,1,1,0.11,0.03,67.53679286849415,0.0477919625076878,22414.65689434673
Diabetes mellitus,BLR,upper,1,1,0.11,0.03,37.41881881217361,0.0102175795556112,4118.193385936796
Diabetes mellitus,BLZ,upper,1,1,0.11,0.03,1.2080505544602105,0.0206819453104532,2448.490531506849
Diabetes mellitus,BOL,upper,1,1,0.11,0.03,48.91067360019722,0.0171944140250186,3520.429380933316
Diabetes mellitus,BRA,upper,1,1,0.11,0.03,1079.95817353167,0.0168935775459311,4802.126353553844
Diabetes mellitus,BRB,upper,1,1,0.11,0.03,3.081456031429221,0.0368597170570555,10759.820424098614
Diabetes mellitus,BRN,upper,1,1,0.11,0.03,23.61673197305977,0.0361040213028979,49637.16108483907
Diabetes mellitus,BTN,upper,1,1,0.11,0.03,5.891837617832151,0.0187489249154369,6876.942039943731
Diabetes mellitus,BWA,upper,1,1,0.11,0.03,12.282921562647042,0.0116909323805652,4148.753555581831
Diabetes mellitus,CAN,upper,1,1,0.11,0.03,797.946765671534,0.0179322850661984,18984.70276232281
Diabetes mellitus,CHE,upper,1,1,0.11,0.03,354.03546878359776,0.0237081590676096,37941.91444027416
Diabetes mellitus,CHL,upper,1,1,0.11,0.03,243.1816023316142,0.0206732776682211,12283.152317384756
Diabetes mellitus,CHN,upper,1,1,0.11,0.03,14159.52998105726,0.0170032825881256,9785.637997662005
Diabetes mellitus,CIV,upper,1,1,0.11,0.03,81.17414967240161,0.0110395598085157,2127.779712633496
Diabetes mellitus,CMR,upper,1,1,0.11,0.03,25.367457494879226,0.0071607472911307,667.1315943449488
Diabetes mellitus,COD,upper,1,1,0.11,0.03,54.26298566511978,0.0131734421754532,390.24274550079787
Diabetes mellitus,COG,upper,1,1,0.11,0.03,3.5096326912882065,0.0112465869196129,441.0655567372676
Diabetes mellitus,COL,upper,1,1,0.11,0.03,495.1820159617987,0.0244951549694374,9153.765770294089
Diabetes mellitus,COM,upper,1,1,0.11,0.03,0.742503420494544,0.0093559784188058,636.5407770922277
Diabetes mellitus,CPV,upper,1,1,0.11,0.03,2.1769916206672804,0.020416886379137,3469.25924065488
Diabetes mellitus,CRI,upper,1,1,0.11,0.03,106.47149185261146,0.0338344344317355,19218.96519635216
Diabetes mellitus,CYP,upper,1,1,0.11,0.03,27.482250645542,0.0226757505203683,21228.994795719107
Diabetes mellitus,CZE,upper,1,1,0.11,0.03,525.9132699729879,0.0422324549174172,49286.10925205983
Diabetes mellitus,DEU,upper,1,1,0.11,0.03,3930.9661583856255,0.0379554334607029,47699.31290398094
Diabetes mellitus,DJI,upper,1,1,0.11,0.03,3.633310491643309,0.0139700034260624,3132.402195877133
Diabetes mellitus,DNK,upper,1,1,0.11,0.03,188.40471320261275,0.0215591749076424,31102.31153228233
Diabetes mellitus,DOM,upper,1,1,0.11,0.03,140.01308455344204,0.017476453914746,11648.869594011772
Diabetes mellitus,ECU,upper,1,1,0.11,0.03,64.42193172157333,0.0154020034408923,3111.374341290635
Diabetes mellitus,ESP,upper,1,1,0.11,0.03,1368.8942940578197,0.0300283156009497,30025.23600603805
Diabetes mellitus,EST,upper,1,1,0.11,0.03,22.095757164715973,0.0148280899255894,17706.426094956856
Diabetes mellitus,ETH,upper,1,1,0.11,0.03,109.75668297838055,0.0062497756099593,685.1358924382796
Diabetes mellitus,FIN,upper,1,1,0.11,0.03,199.02732610597965,0.030887333466759,35851.39310248804
Diabetes mellitus,FJI,upper,1,1,0.11,0.03,16.31709326535743,0.0589399278051378,16438.69346258276
Diabetes mellitus,FRA,upper,1,1,0.11,0.03,1019.6466759188022,0.0148099083492266,15232.802035899917
Diabetes mellitus,GAB,upper,1,1,0.11,0.03,11.699145405475557,0.0132615983719544,3887.91502043274
Diabetes mellitus,GBR,upper,1,1,0.11,0.03,2435.890440430589,0.0339168194343092,34137.308341512384
Diabetes mellitus,GEO,upper,1,1,0.11,0.03,15.50317572503856,0.0083598497265164,4115.297051048715
Diabetes mellitus,GHA,upper,1,1,0.11,0.03,84.99650267139847,0.012221059381403,2052.4869737202694
Diabetes mellitus,GIN,upper,1,1,0.11,0.03,16.749015717420555,0.0089934375073209,868.2323970900411
Diabetes mellitus,GMB,upper,1,1,0.11,0.03,1.926482745184736,0.0091378994012121,534.2605416008847
Diabetes mellitus,GNB,upper,1,1,0.11,0.03,1.3459737055783845,0.0096566262668604,491.5127563920308
Diabetes mellitus,GRC,upper,1,1,0.11,0.03,140.8538415918858,0.0209748132350961,14493.485072920654
Diabetes mellitus,GTM,upper,1,1,0.11,0.03,94.11338885652556,0.0204215879712893,4155.369053295269
Diabetes mellitus,HND,upper,1,1,0.11,0.03,36.260086001083536,0.0218127809928103,3010.366967923566
Diabetes mellitus,HRV,upper,1,1,0.11,0.03,121.4897222754565,0.0371837284704002,32414.46473191772
Diabetes mellitus,HUN,upper,1,1,0.11,0.03,244.9344564818276,0.0247630935125349,26897.923955238726
Diabetes mellitus,IDN,upper,1,1,0.11,0.03,1702.281647769358,0.0138420519712266,5543.559977928035
Diabetes mellitus,IND,upper,1,1,0.11,0.03,14554.320486009836,0.0347846296153274,9467.263843357505
Diabetes mellitus,IRL,upper,1,1,0.11,0.03,805.2140322231637,0.0254058908281929,150382.4814566211
Diabetes mellitus,IRQ,upper,1,1,0.11,0.03,291.0700137510024,0.0246351796678062,5249.318904010151
Diabetes mellitus,ISL,upper,1,1,0.11,0.03,12.01065341054552,0.0203392742956045,33009.9035606583
Diabetes mellitus,ISR,upper,1,1,0.11,0.03,198.96178447997423,0.0164205451629208,18652.474584098378
Diabetes mellitus,ITA,upper,1,1,0.11,0.03,1227.876897960341,0.0235467746486128,21196.857750287923
Diabetes mellitus,JAM,upper,1,1,0.11,0.03,16.159611362341305,0.0273073634797415,5346.031961137336
Diabetes mellitus,JOR,upper,1,1,0.11,0.03,75.0373726867496,0.0275401645128804,6603.852731372824
Diabetes mellitus,JPN,upper,1,1,0.11,0.03,1960.432075124501,0.0174942804175655,16781.596531680327
Diabetes mellitus,KAZ,upper,1,1,0.11,0.03,285.7056101258248,0.0201604309613349,13295.07798023333
Diabetes mellitus,KEN,upper,1,1,0.11,0.03,49.895873987702025,0.0053448286281544,684.6764014292961
Diabetes mellitus,KGZ,upper,1,1,0.11,0.03,16.24113457594891,0.0167572805037552,2064.6210687678004
Diabetes mellitus,KHM,upper,1,1,0.11,0.03,62.13467877586533,0.0185799668828332,3176.998230244283
Diabetes mellitus,KOR,upper,1,1,0.11,0.03,1440.2494844207154,0.0228801349786113,28762.133423034025
Diabetes mellitus,KWT,upper,1,1,0.11,0.03,80.31432197240532,0.0186738361914254,16327.417969188547
Diabetes mellitus,LAO,upper,1,1,0.11,0.03,41.01037933033093,0.0176059927508622,4803.0590925598535
Diabetes mellitus,LBN,upper,1,1,0.11,0.03,10.636775468205917,0.0256954785092501,1662.425783312225
Diabetes mellitus,LKA,upper,1,1,0.11,0.03,411.2911537336412,0.0495263690778532,18719.457619659188
Diabetes mellitus,LSO,upper,1,1,0.11,0.03,1.4721675128819434,0.0142071651634017,610.3160957734756
Diabetes mellitus,LTU,upper,1,1,0.11,0.03,31.287828601061857,0.0097983334600379,13073.295188072623
Diabetes mellitus,LUX,upper,1,1,0.11,0.03,63.893533512315024,0.0312391455132122,89348.75442348007
Diabetes mellitus,LVA,upper,1,1,0.11,0.03,25.168652359200927,0.0150343719292168,15160.4005064119
Diabetes mellitus,MAR,upper,1,1,0.11,0.03,294.9682064286858,0.0384593602978791,6992.336397832797
Diabetes mellitus,MDA,upper,1,1,0.11,0.03,23.38618594242971,0.0225522658248276,6244.269597643914
Diabetes mellitus,MDG,upper,1,1,0.11,0.03,9.954333823241912,0.0075205426443931,247.1968520100744
Diabetes mellitus,MDV,upper,1,1,0.11,0.03,5.343745750359576,0.0192886206285468,9782.58531815713
Diabetes mellitus,MEX,upper,1,1,0.11,0.03,1425.807358528409,0.0251059667133518,9872.65921981554
Diabetes mellitus,MKD,upper,1,1,0.11,0.03,39.13050189328848,0.041580908317446,19584.599267197693
Diabetes mellitus,MLI,upper,1,1,0.11,0.03,14.579552124219322,0.0083561233115882,467.0707649600605
Diabetes mellitus,MLT,upper,1,1,0.11,0.03,29.05515580061545,0.0322742687736438,65796.79508156821
Diabetes mellitus,MNG,upper,1,1,0.11,0.03,10.544481752957797,0.0076969644478264,2708.2139452386687
Diabetes mellitus,MOZ,upper,1,1,0.11,0.03,14.080511826608422,0.0091341749376589,297.5455594468566
Diabetes mellitus,MRT,upper,1,1,0.11,0.03,7.394268238370319,0.0082581411104384,1097.3982444595588
Diabetes mellitus,MUS,upper,1,1,0.11,0.03,25.796637595953232,0.0365422246297926,20623.87235987633
Diabetes mellitus,MYS,upper,1,1,0.11,0.03,638.3791996757761,0.020666797990016,17182.323597601608
Diabetes mellitus,NAM,upper,1,1,0.11,0.03,5.10587316514468,0.0101956260820666,1567.9839000974418
Diabetes mellitus,NER,upper,1,1,0.11,0.03,10.472544100385877,0.0070465798086836,245.50945762672197
Diabetes mellitus,NGA,upper,1,1,0.11,0.03,214.73268587550623,0.0082406198598819,720.1575365160465
Diabetes mellitus,NLD,upper,1,1,0.11,0.03,469.3911527944856,0.0189131060270325,27026.12463238293
Diabetes mellitus,NOR,upper,1,1,0.11,0.03,231.1252220688529,0.0264635531803498,38169.49815655567
Diabetes mellitus,NPL,upper,1,1,0.11,0.03,71.9410095708304,0.0161558623150171,2139.797244660538
Diabetes mellitus,NZL,upper,1,1,0.11,0.03,98.1745753787356,0.0150679471371318,18599.72630836412
Diabetes mellitus,OMN,upper,1,1,0.11,0.03,107.2541884977192,0.026502737634908,17471.925547029605
Diabetes mellitus,PAK,upper,1,1,0.11,0.03,820.3821317021358,0.0221487981708301,2912.0514649592496
Diabetes mellitus,PAN,upper,1,1,0.11,0.03,83.4690541144034,0.021732881008098,16183.723962550352
Diabetes mellitus,PER,upper,1,1,0.11,0.03,108.7047559277152,0.0099519756241482,2928.2832763389497
Diabetes mellitus,PHL,upper,1,1,0.11,0.03,554.6780439165495,0.0142294631021517,4302.172951180355
Diabetes mellitus,POL,upper,1,1,0.11,0.03,1275.8405092668766,0.0306434131473719,35475.26603895895
Diabetes mellitus,PRT,upper,1,1,0.11,0.03,260.2751529084332,0.0302340316593769,26807.78653057849
Diabetes mellitus,PRY,upper,1,1,0.11,0.03,41.85585722215392,0.0158685511580926,5081.866222062842
Diabetes mellitus,QAT,upper,1,1,0.11,0.03,78.37463104795935,0.0125805186467549,22735.779743167222
Diabetes mellitus,ROU,upper,1,1,0.11,0.03,-7670.329884221579,-0.4012211469400504,-431227.5961279697
Diabetes mellitus,RUS,upper,1,1,0.11,0.03,1034.1075799206465,0.0129133226659198,7326.364971683575
Diabetes mellitus,RWA,upper,1,1,0.11,0.03,12.226081931569915,0.0081771628526391,680.9296288805454
Diabetes mellitus,SAU,upper,1,1,0.11,0.03,970.4255027144928,0.0236166639187687,23918.519106972257
Diabetes mellitus,SDN,upper,1,1,0.11,0.03,100.43216814479383,0.022143126242067,1624.0330548602965
Diabetes mellitus,SEN,upper,1,1,0.11,0.03,40.08523868881116,0.014783567333405,1636.0792767633857
Diabetes mellitus,SGP,upper,1,1,0.11,0.03,250.92770990363277,0.0157699004500496,39893.368052182734
Diabetes mellitus,SLE,upper,1,1,0.11,0.03,1.4981403931376982,0.0046775633343863,142.8789860045789
Diabetes mellitus,SLV,upper,1,1,0.11,0.03,40.393615323948495,0.0288509539848568,5928.2911410599045
Diabetes mellitus,SRB,upper,1,1,0.11,0.03,125.93258137516943,0.0307355720278148,15840.045893980669
Diabetes mellitus,SUR,upper,1,1,0.11,0.03,7.272107384656556,0.042018829863705,11291.692331089718
Diabetes mellitus,SVK,upper,1,1,0.11,0.03,107.16758179549568,0.0216229655302477,20276.238038143703
Diabetes mellitus,SVN,upper,1,1,0.11,0.03,61.579021204627225,0.0252942826155015,30406.125164746438
Diabetes mellitus,SWE,upper,1,1,0.11,0.03,303.3556356520697,0.0208219196082494,28092.885413947715
Diabetes mellitus,SWZ,upper,1,1,0.11,0.03,3.6313626947978737,0.0142616063024621,2571.095201889624
Diabetes mellitus,TGO,upper,1,1,0.11,0.03,7.098860445579365,0.0093212185989124,607.0439820670125
Diabetes mellitus,THA,upper,1,1,0.11,0.03,739.8117693499194,0.0209579033286245,10694.020255844924
Diabetes mellitus,TJK,upper,1,1,0.11,0.03,42.81975500002275,0.0255366156307957,3355.533054321216
Diabetes mellitus,TUN,upper,1,1,0.11,0.03,104.73675391536304,0.0365266572293634,8063.11456616405
Diabetes mellitus,TUR,upper,1,1,0.11,0.03,1265.7853204553207,0.0146748826921814,13843.872557138033
Diabetes mellitus,TZA,upper,1,1,0.11,0.03,57.10178313502024,0.007468470858221,621.3945016917801
Diabetes mellitus,UGA,upper,1,1,0.11,0.03,41.30111426515823,0.0093815483083457,615.2713945462091
Diabetes mellitus,UKR,upper,1,1,0.11,0.03,25.05092745086532,0.0091026389257486,634.894168938171
Diabetes mellitus,URY,upper,1,1,0.11,0.03,23.504417950820688,0.0130332821538737,6554.978737166892
Diabetes mellitus,USA,upper,1,1,0.11,0.03,18903.47920758936,0.0353858562987005,52907.956796915816
Diabetes mellitus,UZB,upper,1,1,0.11,0.03,284.759514964474,0.025976016011728,7337.390961127034
Diabetes mellitus,VNM,upper,1,1,0.11,0.03,891.9850511099175,0.0213549601939661,8472.52790648265
Diabetes mellitus,ZAF,upper,1,1,0.11,0.03,251.4950841858629,0.0147187891245594,3680.742690601212
Diabetes mellitus,ZMB,upper,1,1,0.11,0.03,14.492652347421906,0.0077516110375982,516.0408604822927
Diabetes mellitus,ZWE,upper,1,1,0.11,0.03,12.031777627773751,0.009463738411026,624.1869789922241
Diabetes mellitus,AGO,val,1,1,0.11,0.03,30.622606662355285,0.007062534802032,576.7566917357674
Diabetes mellitus,ALB,val,1,1,0.11,0.03,14.059058986561622,0.0123410937580811,5217.929320632956
Diabetes mellitus,ARG,val,1,1,0.11,0.03,256.1045948383488,0.0127965457896343,5071.66586421114
Diabetes mellitus,ARM,val,1,1,0.11,0.03,42.456722340367584,0.033297264487152,14520.38163654679
Diabetes mellitus,ATG,val,1,1,0.11,0.03,,,
Diabetes mellitus,AUS,val,1,1,0.11,0.03,465.6072630027196,0.0133336942452396,15882.339563599591
Diabetes mellitus,AUT,val,1,1,0.11,0.03,227.79611603053968,0.0197618338068482,24868.250563248926
Diabetes mellitus,AZE,val,1,1,0.11,0.03,65.88109799941151,0.0200640599117662,6089.090234401193
Diabetes mellitus,BDI,val,1,1,0.11,0.03,0.9579460940171318,0.0043229485830001,52.69398840618239
Diabetes mellitus,BEL,val,1,1,0.11,0.03,321.201970239219,0.0232936682095543,26803.042195581613
Diabetes mellitus,BEN,val,1,1,0.11,0.03,12.70901513622766,0.0073105655598442,711.770505381185
Diabetes mellitus,BFA,val,1,1,0.11,0.03,18.608532306868145,0.0094144299079388,590.9758724461797
Diabetes mellitus,BGD,val,1,1,0.11,0.03,694.505392194328,0.0153730157472738,3809.642511964071
Diabetes mellitus,BGR,val,1,1,0.11,0.03,98.25648296294172,0.0212231417420822,15973.059757495646
Diabetes mellitus,BHR,val,1,1,0.11,0.03,37.96187044776951,0.0191911649724349,18259.234277024887
Diabetes mellitus,BHS,val,1,1,0.11,0.03,6.366020166476505,0.0225651135282574,14609.99169957432
Diabetes mellitus,BIH,val,1,1,0.11,0.03,58.28813520282448,0.041247211393065,19345.137607090743
Diabetes mellitus,BLR,val,1,1,0.11,0.03,32.03945641715619,0.0087486913070149,3526.1582726180754
Diabetes mellitus,BLZ,val,1,1,0.11,0.03,1.0177014939814584,0.0174231505156636,2062.6889021439947
Diabetes mellitus,BOL,val,1,1,0.11,0.03,41.21396681218641,0.0144886577268331,2966.4457467182915
Diabetes mellitus,BRA,val,1,1,0.11,0.03,957.4585038942486,0.0149773388256821,4257.421098957008
Diabetes mellitus,BRB,val,1,1,0.11,0.03,2.600384614697586,0.0311052438067133,9080.016460516408
Diabetes mellitus,BRN,val,1,1,0.11,0.03,19.938242445962658,0.0304805394257144,41905.78752249785
Diabetes mellitus,BTN,val,1,1,0.11,0.03,4.964111896397045,0.015796728839859,5794.102282791422
Diabetes mellitus,BWA,val,1,1,0.11,0.03,10.878458827430794,0.0103541593022147,3674.3737643658656
Diabetes mellitus,CAN,val,1,1,0.11,0.03,691.5788475649052,0.0155418751899445,16454.00347813937
Diabetes mellitus,CHE,val,1,1,0.11,0.03,302.4995986097636,0.0202570342072477,32418.824950232407
Diabetes mellitus,CHL,val,1,1,0.11,0.03,206.13432264732032,0.0175238260138922,10411.886666760423
Diabetes mellitus,CHN,val,1,1,0.11,0.03,12197.1298514299,0.014646760584947,8429.425093646918
Diabetes mellitus,CIV,val,1,1,0.11,0.03,67.83224318187483,0.0092250809965267,1778.0546083611946
Diabetes mellitus,CMR,val,1,1,0.11,0.03,20.567092032260696,0.0058056960807435,540.8881399048815
Diabetes mellitus,COD,val,1,1,0.11,0.03,43.93242689071069,0.0106654891576325,315.948536119058
Diabetes mellitus,COG,val,1,1,0.11,0.03,2.8676105119457747,0.0091892325240327,360.3807971405575
Diabetes mellitus,COL,val,1,1,0.11,0.03,434.4452188456612,0.0214906895208742,8031.006064735863
Diabetes mellitus,COM,val,1,1,0.11,0.03,0.6065055654325252,0.0076423257111635,519.9511723111549
