Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SRB,0.0649934578,0.0686061621,0.080600071,0.081294651,0.0824021435,0.0827808189,0.0848804665,0.0937001324,0.0947590065,0.093397665,0.0952071667,0.0910749245,0.0932176399,0.0930588913,0.0923958969,0.088132,0.084589138,0.0822039318,0.085316782,0.0867206478,0.087527009,0.088340868,0.0891622946,0.0899913591,0.0908281326,0.0916726867,0.0925250938,0.0933854269,0.0942537597,0.0951301666,0.0960147226,0.0969075036,0.097808586,0.098718047,0.0996359645,0.1005624172,0.1014974843,0.1024412461,0.1033937833,0.1043551775,0.1053255112,0.1063048674,0.10729333,0.1082909837,0.109297914,0.1103142071,0.11133995,0.1123752307,0.1134201379,0.1144747609,0.1155391903
SSA,0.0540474573,0.0540505806,0.0490459857,0.0589929892,0.0587385952,0.0565956011,0.0551853463,0.05395987,0.0513914779,0.0557170638,0.0552049061,0.0542934195,0.0522724874,0.05180226,0.0494172089,0.0518605876,0.0515680502,0.0517585539,0.0500648403,0.0494506493,0.0492064298,0.0489634165,0.0487216033,0.0484809844,0.0482415538,0.0480033056,0.0477662341,0.0475303334,0.0472955977,0.0470620213,0.0468295985,0.0465983235,0.0463681907,0.0461391944,0.0459113291,0.0456845891,0.0454589689,0.0452344629,0.0450110658,0.0447887719,0.0445675758,0.0443474722,0.0441284555,0.0439105205,0.0436936618,0.0434778741,0.0432631521,0.0430494906,0.0428368842,0.0426253278,0.0424148162
SSD,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0823701382,0.0627566719,0.0604213858,0.0602595927,0.0600982328,0.059937305,0.0597768081,0.059616741,0.0594571025,0.0592978915,0.0591391068,0.0589807473,0.0588228119,0.0586652993,0.0585082085,0.0583515384,0.0581952878,0.0580394556,0.0578840407,0.0577290419,0.0575744582,0.0574202885,0.0572665315,0.0571131863,0.0569602517,0.0568077266,0.0566556099,0.0565039006,0.0563525975,0.0562016996,0.0560512057,0.0559011148,0.0557514258,0.0556021377
SSF,0.0540355606,0.0540504418,0.0490403868,0.0589859674,0.0587301953,0.0565878168,0.0551763608,0.0539476166,0.0513825452,0.0557050994,0.0552001847,0.0542892175,0.0522757162,0.051797193,0.0494157188,0.0518556373,0.0515683151,0.0517560779,0.0500671732,0.0494528168,0.0492091175,0.048966619,0.0487253156,0.0484852013,0.0482462703,0.0480085167,0.0477719347,0.0475365186,0.0473022626,0.047069161,0.0468372081,0.0466063982,0.0463767257,0.0461481851,0.0459207707,0.0456944769,0.0454692984,0.0452452294,0.0450222647,0.0448003987,0.0445796261,0.0443599414,0.0441413393,0.0439238145,0.0437073616,0.0434919753,0.0432776505,0.0430643818,0.0428521641,0.0426409922,0.042430861
SST,0.0465795964,0.0467234668,0.0485042471,0.0502921315,0.0495640929,0.0463323127,0.0436256168,0.0432350426,0.0399624968,0.0463605652,0.0424885221,0.0389417462,0.0385895623,0.0407247535,0.0424247922,0.0481582464,0.0503633798,0.0500782718,0.0479873938,0.0495339892,0.0493511199,0.0491689257,0.0489874042,0.0488065528,0.048626369,0.0484468505,0.0482679947,0.0480897992,0.0479122615,0.0477353793,0.0475591501,0.0473835715,0.0472086411,0.0470343566,0.0468607154,0.0466877153,0.0465153538,0.0463436287,0.0461725376,0.0460020781,0.0458322479,0.0456630447,0.0454944661,0.0453265099,0.0451591737,0.0449924554,0.0448263525,0.0446608628,0.0444959841,0.0443317141,0.0441680505
STP,0.1051090622,0.1083180332,0.1066279221,0.126178236,0.1186979675,0.1151630402,0.0827670765,0.081677618,0.0711202765,0.0719514179,0.0684464884,0.0675577354,0.0647629499,0.0793743801,0.0673101854,0.0534009647,0.0643088818,0.0646091604,0.0584369802,0.0552976227,0.052903712,0.050613437,0.0484223112,0.0463260423,0.0443205238,0.0424018269,0.0405661931,0.0388100264,0.0371298866,0.0355224824,0.0339846649,0.0325134217,0.0311058706,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544,0.0297592544
SUR,0.0628476238,0.0409541416,0.0570779514,0.0523449087,0.0584803867,0.0561497545,0.0627044153,0.0559070206,0.0508278036,0.0533047295,0.0503042459,0.0472143984,0.0458755207,0.0480475569,0.0484127617,0.0621926689,0.0635384083,0.059441762,0.078974061,0.097369957,0.0975004968,0.0976312116,0.0977621017,0.0978931672,0.0980244085,0.0981558257,0.0982874191,0.0984191889,0.0985511353,0.0986832587,0.0988155592,0.0989480371,0.0990806925,0.0992135259,0.0993465373,0.099479727,0.0996130953,0.0997466424,0.0998803685,0.1000142739,0.1001483588,0.1002826235,0.1004170682,0.1005516932,0.1006864986,0.1008214848,0.1009566519,0.1010920002,0.10122753,0.1013632415,0.1014991349
SVK,0.0530256939,0.053315053,0.0550947618,0.0544849873,0.0637190485,0.0658870029,0.0685076714,0.0717735386,0.069563446,0.0794779444,0.0773118067,0.073478632,0.0754334021,0.0749961424,0.0689176321,0.067925415,0.0711029387,0.0677144289,0.0670504332,0.069586463,0.0706236808,0.0716763588,0.0727447274,0.0738290206,0.0749294756,0.0760463335,0.0771798386,0.0783302391,0.0794977868,0.0806827374,0.0818853502,0.0831058885,0.0843446194,0.0856018142,0.0868777481,0.0881727004,0.0894869545,0.0908207981,0.0921745233,0.0935484264,0.0949428081,0.0963579737,0.097794233,0.0992519004,0.100731295,0.1022327407,0.1037565661,0.1053031048,0.1068726953,0.1084656813,0.1100824115
SVN,0.0780406952,0.0787602425,0.0802119923,0.0809883595,0.0793957281,0.0799595737,0.0782322741,0.0751139164,0.0785466576,0.08540802,0.0856503296,0.0853639603,0.0871509933,0.0874028301,0.0850197506,0.0849823952,0.084630394,0.0818522835,0.0827940369,0.0852386475,0.0858843643,0.0865349726,0.0871905095,0.0878510124,0.0885165188,0.0891870668,0.0898626944,0.0905434401,0.0912293428,0.0919204414,0.0926167755,0.0933183845,0.0940253084,0.0947375877,0.0954552627,0.0961783744,0.0969069639,0.0976410728,0.0983807429,0.0991260162,0.0998769353,0.100633543,0.1013958822,0.1021639964,0.1029379295,0.1037177253,0.1045034285,0.1052950836,0.1060927359,0.1068964306,0.1077062137
SWE,0.0732689953,0.0790032959,0.0821006203,0.0831724644,0.0812961864,0.081508379,0.0805226517,0.0799607706,0.0820824242,0.0877037907,0.0831963825,0.1041646767,0.1073515224,0.109049139,0.109479475,0.1080418396,0.1085240364,0.1078509998,0.1094106293,0.1086749268,0.1116500016,0.1147065219,0.1178467171,0.121072878,0.124387358,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575,0.127792575
SWZ,0.0460951757,0.0513895321,0.055229826,0.0637864399,0.0681432486,0.0737623358,0.0782560015,0.0793004131,0.0885792923,0.0863292217,0.0859125805,0.0846997261,0.0782028151,0.0745686579,0.0725702429,0.0705950689,0.0682044792,0.0698103666,0.072573719,0.0678069067,0.068580234,0.0693623809,0.0701534481,0.0709535373,0.0717627514,0.0725811944,0.0734089717,0.0742461896,0.0750929559,0.0759493794,0.0768155703,0.07769164,0.0785777011,0.0794738676,0.0803802548,0.0812969791,0.0822241585,0.0831619123,0.084110361,0.0850696267,0.0860398326,0.0870211035,0.0880135657,0.0890173468,0.0900325758,0.0910593834,0.0920979015,0.0931482638,0.0942106053,0.0952850627,0.0963717741
SYC,0.0461071825,0.0539628124,0.0456042624,0.0535933495,0.051972785,0.0497854805,0.0467937088,0.0409072113,0.0398245716,0.0388551354,0.0482908678,0.0480053091,0.0573247576,0.0450912476,0.047388773,0.045895319,0.0518561649,0.0490735865,0.0526916742,0.051902914,0.0521059953,0.0523098713,0.0525145449,0.0527200194,0.0529262979,0.0531333834,0.0533412792,0.0535499885,0.0537595144,0.0539698601,0.0541810288,0.0543930237,0.0546058482,0.0548195053,0.0550339985,0.0552493308,0.0554655058,0.0556825265,0.0559003964,0.0561191188,0.0563386969,0.0565591342,0.056780434,0.0570025997,0.0572256347,0.0574495423,0.057674326,0.0578999893,0.0581265355,0.0583539681,0.0585822906
SYR,0.0434962416,0.0449367189,0.0452326918,0.05117836,0.0447935677,0.0410969782,0.0377772379,0.0372242475,0.0339762759,0.0354646325,0.0327644157,0.033285625,0.0356564736,0.0356564736,0.0356564736,0.0356564736,0.0356564736,0.0356564736,0.0356564736,0.0356564736,0.035003612,0.0343627041,0.0337335311,0.0331158782,0.0325095343,0.0319142924,0.0313299492,0.0307563052,0.0301931646,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349,0.0296403349
TCD,0.0545750237,0.0529329205,0.0726788855,0.0550941277,0.0550012302,0.0484111404,0.0486643219,0.0434312963,0.040595479,0.0444166517,0.0406023169,0.0391046619,0.0385607743,0.0406645155,0.0427316856,0.0452395439,0.0505077505,0.0455722904,0.041669445,0.043536315,0.04266002,0.0418013629,0.0409599889,0.0401355499,0.0393277051,0.0385361206,0.0377604691,0.0370004297,0.0362556884,0.0355259372,0.0348108743,0.0341102042,0.033423637,0.0327508891,0.0320916821,0.0314457436,0.0308128065,0.0301926091,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895,0.029584895
TEA,0.0395199108,0.0384937455,0.0391230151,0.0397963268,0.0388763336,0.0387813056,0.0372708017,0.0355442973,0.0372523921,0.0412415966,0.0401401925,0.0413552525,0.043351814,0.0447902194,0.0455538171,0.0471042861,0.0474236846,0.0481351705,0.0491553799,0.0506991608,0.0515492566,0.0524136063,0.053292449,0.0541860276,0.0550945893,0.0560183852,0.0569576709,0.0579127059,0.0588837545,0.0598710851,0.0608749707,0.0618956889,0.0629335219,0.0639887568,0.0650616853,0.066152604,0.0672618147,0.068389624,0.0695363438,0.0707022912,0.0718877885,0.0730931636,0.0743187498,0.0755648859,0.0768319166,0.0781201922,0.0794300688,0.0807619087,0.0821160803,0.0834929578,0.084892922
TEC,0.0504110634,0.0533627653,0.0557050097,0.0548889049,0.0528072237,0.0525250114,0.0522718406,0.0519223225,0.0530124399,0.0580165245,0.0536109529,0.0507060726,0.0512187547,0.0517394557,0.0521462628,0.0523679592,0.0533606686,0.0534940313,0.0537051352,0.0558489043,0.0557953046,0.0557417563,0.0556882594,0.0556348138,0.0555814195,0.0555280765,0.0554747846,0.0554215439,0.0553683543,0.0553152158,0.0552621282,0.0552090916,0.0551561059,0.0551031711,0.055050287,0.0549974537,0.0549446712,0.0548919392,0.0548392579,0.0547866271,0.0547340469,0.0546815171,0.0546290377,0.0545766087,0.05452423,0.0544719016,0.0544196234,0.0543673954,0.0543152175,0.0542630897,0.0542110119
TGO,0.0279417205,0.0288543582,0.0290226316,0.0293838358,0.0308552408,0.0330243444,0.0344604039,0.0386664653,0.0384063792,0.0407617235,0.0445492935,0.0455412006,0.0480786562,0.0494373512,0.0507536507,0.049564662,0.0535245514,0.0649387741,0.0608747768,0.0572606897,0.0600455527,0.062965857,0.0660281898,0.0692394586,0.0726069068,0.0761381303,0.0798410941,0.0837241509,0.0877960595,0.0920660046,0.0965436176,0.1012389985,0.1061627385,0.1113259436,0.1167402602,0.1224179011,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673,0.128371673
THA,0.0310125375,0.0302623773,0.03334723,0.0324312782,0.0313893151,0.0315972233,0.0309970856,0.0319277525,0.0345933914,0.0361939621,0.0339009833,0.0356825471,0.035229404,0.0345313334,0.0368448091,0.0366788888,0.037540946,0.0384309888,0.038184948,0.0378912091,0.0383816786,0.0388784969,0.039381746,0.0398915093,0.040407871,0.0409309166,0.0414607325,0.0419974065,0.0425410273,0.0430916848,0.04364947,0.0442144754,0.0447867942,0.0453665212,0.0459537523,0.0465485847,0.0471511166,0.0477614477,0.0483796791,0.049005913,0.0496402529,0.0502828039,0.0509336721,0.0515929652,0.0522607923,0.0529372639,0.0536224919,0.0543165895,0.0550196716,0.0557318546,0.0564532561
TJK,0.0426492453,0.0457802582,0.0443647242,0.0470218658,0.0479911184,0.0521024704,0.0503254747,0.0554050112,0.0591206694,0.0585579777,0.0573543406,0.0585971785,0.0598185873,0.0653226376,0.066654973,0.069073596,0.0700427723,0.072288146,0.072394805,0.0710529375,0.0731085738,0.0752236818,0.0773999821,0.0796392451,0.0819432923,0.0843139981,0.0867532908,0.0892631548,0.0918456319,0.0945028227,0.0972368889,0.1000500545,0.1029446079,0.1059229038,0.1089873649,0.1121404842,0.1153848265,0.118723031,0.1221578133,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674,0.1256919674
TKM,0.0689164257,0.0814875412,0.070219698,0.0851216888,0.1057751369,0.0955530357,0.0841321373,0.0528883219,0.0590518856,0.0481248379,0.049963603,0.0489650869,0.0477595139,0.0515063286,0.0549777317,0.0629793644,0.0662305355,0.0693536758,0.0660684919,0.0656862497,0.0637069028,0.0617872002,0.0599253448,0.0581195932,0.0563682551,0.0546696906,0.0530223095,0.0514245696,0.0498749749,0.0483720747,0.046914462,0.045500772,0.0441296812,0.0427999059,0.0415102013,0.0402593598,0.0390462103,0.0378696171,0.0367284786,0.0356217264,0.0345483244,0.0335072675,0.0324975812,0.0315183202,0.0305685675,0.0296474341,0.0296474341,0.0296474341,0.0296474341,0.0296474341,0.0296474341
TLA,0.0653615936,0.066583399,0.0649630019,0.0668209174,0.0672394617,0.0670657406,0.068676037,0.0696937286,0.0693177518,0.0751778731,0.0721629327,0.0714531062,0.0713500985,0.0721689421,0.073187459,0.0778792044,0.0774444577,0.0808826642,0.078845886,0.0789655741,0.079829787,0.0807034581,0.0815866907,0.0824795896,0.0833822606,0.0842948105,0.0852173476,0.086149981,0.0870928214,0.0880459804,0.0890095709,0.0899837071,0.0909685044,0.0919640795,0.0929705504,0.0939880362,0.0950166576,0.0960565364,0.0971077958,0.0981705604,0.0992449561,0.1003311101,0.1014291512,0.1025392094,0.1036614164,0.1047959049,0.1059428095,0.107102266,0.1082744118,0.1094593858,0.1106573283
TLS,0.0284187007,0.0284187007,0.0284187007,0.0284187007,0.0426103544,0.0528044796,0.0600191975,0.0564793253,0.0696563959,0.0730931854,0.0647058773,0.0678081751,0.0706785393,0.085323782,0.0760483742,0.0767216587,0.0689625216,0.067448473,0.0761165237,0.0715850592,0.0752802782,0.0791662443,0.0832528039,0.0875503116,0.0920696566,0.09682229,0.1018202543,0.1070762133,0.1126034848,0.118416074,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088,0.1245287088
TMN,0.0472206864,0.0511071991,0.050068138,0.0500582097,0.0478570879,0.0457403963,0.0447783807,0.0449463842,0.0450624442,0.0525979308,0.0511199646,0.0544272171,0.05525333,0.0530102261,0.0561781028,0.0602978217,0.0647560902,0.0663937477,0.0621563414,0.0570433428,0.0582207688,0.0594224979,0.0606490318,0.0619008824,0.0631785724,0.0644826351,0.0658136148,0.0671720671,0.068558559,0.0699736695,0.071417989,0.0728921207,0.0743966797,0.0759322942,0.0774996051,0.0790992668,0.0807319469,0.0823983271,0.0840991028,0.085834984,0.0876066954,0.0894149765,0.0912605822,0.0931442828,0.0950668647,0.0970291304,0.0990318991,0.1010760067,0.1031623066,0.1052916695,0.1074649844
TON,0.0302391076,0.0354290938,0.0371628523,0.0356334972,0.0463417006,0.0451536036,0.0559165668,0.0486887074,0.0621641684,0.0409607935,0.0498202562,0.0400464964,0.050140667,0.0423476315,0.0529359198,0.0468395281,0.0504334545,0.0509755182,0.0505481672,0.0498149967,0.0502653164,0.0507197069,0.051178205,0.0516408479,0.0521076729,0.0525787181,0.0530540213,0.0535336213,0.0540175568,0.0545058669,0.0549985913,0.0554957699,0.0559974428,0.0565036509,0.0570144349,0.0575298364,0.058049897,0.0585746589,0.0591041645,0.0596384568,0.060177579,0.0607215748,0.0612704882,0.0618243637,0.0623832461,0.0629471808,0.0635162134,0.0640903899,0.0646697568,0.0652543612,0.0658442503
TSA,0.0371878486,0.038850777,0.0394661682,0.037212583,0.0369741455,0.036247969,0.0354816136,0.0348650509,0.0345854238,0.0341876514,0.0325328983,0.0320648297,0.032606773,0.0362746048,0.0353559926,0.0351518364,0.0345593358,0.0299148427,0.0304523009,0.0309808141,0.0306677151,0.0303577804,0.0300509779,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276,0.029747276
TSS,0.0540355606,0.0540504418,0.0490403868,0.0589859674,0.0587301953,0.0565878168,0.0551763608,0.0539476166,0.0513825452,0.0557050994,0.0552001847,0.0542892175,0.0522757162,0.051797193,0.0494157188,0.0518556373,0.0515683151,0.0517560779,0.0500671732,0.0494528168,0.0492091175,0.048966619,0.0487253156,0.0484852013,0.0482462703,0.0480085167,0.0477719347,0.0475365186,0.0473022626,0.047069161,0.0468372081,0.0466063982,0.0463767257,0.0461481851,0.0459207707,0.0456944769,0.0454692984,0.0452452294,0.0450222647,0.0448003987,0.0445796261,0.0443599414,0.0441413393,0.0439238145,0.0437073616,0.0434919753,0.0432776505,0.0430643818,0.0428521641,0.0426409922,0.042430861
TTO,0.0423492432,0.040346489,0.0472302485,0.0418767166,0.0430805206,0.0443451166,0.0415432024,0.041536026,0.0365757036,0.0548676443,0.0508042908,0.0472197914,0.0487719965,0.0502981281,0.0520177984,0.0607862949,0.0683270836,0.0699457884,0.0670954943,0.0702007389,0.0723926285,0.0746529558,0.0769838577,0.0793875378,0.0818662684,0.0844223928,0.0870583275,0.0897765644,0.0925796733,0.0954703042,0.0984511897,0.1015251479,0.1046950849,0.1079639973,0.1113349755,0.1148112064,0.1183959762,0.1220926738,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941,0.1259047941
TUN,0.0504834366,0.0509929466,0.0537092733,0.0546378517,0.0545323801,0.053973608,0.0538218164,0.0542856932,0.0541714668,0.0567045975,0.0588395596,0.0643202877,0.066064229,0.0685662031,0.0680739641,0.0662154102,0.0660998964,0.0684927845,0.0682099104,0.0695845938,0.0710848506,0.0726174532,0.0741830989,0.0757825003,0.0774163851,0.0790854968,0.0807905948,0.082532455,0.0843118701,0.0861296497,0.0879866209,0.0898836288,0.0918215365,0.0938012259,0.0958235978,0.0978895724,0.1000000897,0.1021561102,0.104358615,0.1066086061,0.1089071074,0.1112551649,0.1136538469,0.116104245,0.1186074741,0.1211646733,0.1237770061,0.1264456614,0.1264456614,0.1264456614,0.1264456614
TUR,0.0459957218,0.0488784933,0.0506227875,0.0501427698,0.0490964413,0.0489389706,0.0514591694,0.0523760796,0.0521761799,0.0549438715,0.0502053452,0.046530509,0.0444444656,0.0437099981,0.0432517862,0.0411690378,0.0428469229,0.0417974997,0.0412414074,0.0434409809,0.0428834767,0.0423331273,0.0417898409,0.0412535268,0.0407240955,0.0402014588,0.0396855293,0.0391762211,0.0386734492,0.0381771296,0.0376871796,0.0372035174,0.0367260623,0.0362547347,0.035789456,0.0353301484,0.0348767354,0.0344291413,0.0339872915,0.0335511122,0.0331205306,0.032695475,0.0322758743,0.0318616587,0.0314527589,0.0310491068,0.0306506349,0.030257277,0.0298689672,0.0298689672,0.0298689672
TUV,0.2424389076,0.1918874931,0.1328484821,0.1541858196,0.1056772137,0.1135907459,0.1337901974,0.112719593,0.1074156666,0.143572998,0.1688332939,0.1580998898,0.1532846642,0.1860474205,0.1686151695,0.1669959259,0.1560996437,0.1677852631,0.1903600502,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297,0.2396181297
TZA,0.0341530037,0.042355175,0.0468907547,0.0534231567,0.057373414,0.0632282591,0.0759827995,0.068842783,0.0555704832,0.050630641,0.0522392178,0.0505598497,0.0501779366,0.0464643383,0.0401492023,0.0364969921,0.039635036,0.0408257437,0.0415363026,0.0382769322,0.0374306564,0.0366030912,0.0357938229,0.0350024469,0.0342285677,0.0334717984,0.0327317607,0.0320080848,0.0313004087,0.030608379,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495,0.0299316495
UGA,0.050709548,0.0503950405,0.0475769854,0.0429922581,0.0470028543,0.0580522776,0.0646337509,0.0611315584,0.0545659018,0.0578845501,0.0680890226,0.0669590998,0.0610853958,0.0578252459,0.0533653069,0.0511239147,0.049682045,0.040002389,0.0403115654,0.0382522416,0.0383425551,0.0384330818,0.0385238223,0.038614777,0.0387059465,0.0387973312,0.0388889316,0.0389807483,0.0390727818,0.0391650326,0.0392575012,0.0393501882,0.0394430939,0.039536219,0.039629564,0.0397231294,0.0398169156,0.0399109233,0.040005153,0.0400996051,0.0401942802,0.0402891789,0.0403843016,0.0404796489,0.0405752213,0.0406710193,0.0407670436,0.0408632945,0.0409597727,0.0410564787,0.041153413
UKR,0.0530685234,0.0572534418,0.0599220037,0.0654574108,0.0616856956,0.063461585,0.0641695166,0.0601705217,0.0549728012,0.0660771894,0.068122654,0.0681617689,0.0711665535,0.0694155264,0.0718958139,0.0777609348,0.0754540205,0.0743332481,0.0751988459,0.0709860182,0.0723290098,0.0736974097,0.0750916984,0.0765123658,0.077959911,0.0794348424,0.0809376782,0.0824689463,0.0840291846,0.0856189412,0.0872387746,0.0888892538,0.0905709586,0.0922844797,0.0940304191,0.09580939,0.0976220176,0.0994689383,0.1013508012,0.1032682673,0.10522201,0.1072127159,0.109241084,0.1113078271,0.1134136711,0.1155593558,0.1177456349,0.1199732765,0.122243063,0.1245557918,0.1245557918
UMC,0.0552350916,0.0548414293,0.0540039378,0.0545855104,0.0538514625,0.0534951245,0.0527265614,0.0517855994,0.0521509451,0.0564404894,0.0542109993,0.0535117457,0.0538897462,0.0546624614,0.0552265172,0.0563310348,0.0563635166,0.0577803003,0.0572607634,0.0585498917,0.0587477502,0.0589462774,0.0591454755,0.0593453467,0.0595458933,0.0597471176,0.059949022,0.0601516086,0.0603548799,0.060558838,0.0607634855,0.0609688244,0.0611748573,0.0613815864,0.0615890142,0.0617971429,0.0620059749,0.0622155126,0.0624257584,0.0626367148,0.062848384,0.0630607685,0.0632738707,0.063487693,0.063702238,0.0639175079,0.0641335053,0.0643502327,0.0645676924,0.064785887,0.0650048189
URY,0.0921095848,0.0979864407,0.0968134212,0.0961753464,0.0830145359,0.0775686073,0.0774287415,0.0749349833,0.0812533188,0.079498806,0.0791117096,0.0794895601,0.080675621,0.0811896133,0.0807321835,0.0829223633,0.0867533779,0.0882179165,0.0901455498,0.0934783173,0.0931354103,0.0927937611,0.0924533653,0.0921142181,0.091776315,0.0914396514,0.0911042228,0.0907700247,0.0904370525,0.0901053018,0.089774768,0.0894454467,0.0891173335,0.0887904239,0.0884647135,0.0881401979,0.0878168727,0.0874947336,0.0871737762,0.0868539961,0.0865353891,0.0862179509,0.0859016771,0.0855865635,0.0852726058,0.0849597999,0.0846481414,0.0843376261,0.0840282499,0.0837200086,0.0834128981
USA,0.1248431969,0.1316362572,0.1398185062,0.1449863911,0.1459480953,0.1460504532,0.1471834183,0.1493882084,0.152670145,0.1623350334,0.1625922203,0.161985054,0.1617543411,0.1606451797,0.1625333214,0.1652407265,0.1684432411,0.1680583572,0.1668710518,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314,0.1676706314
UZB,0.0542173624,0.0554972124,0.0544828367,0.0549766588,0.0512983561,0.0506766796,0.0503525591,0.0481405973,0.0498551559,0.0508302879,0.0522166872,0.0514376926,0.0545723581,0.0566173697,0.046729269,0.0498760509,0.0496638346,0.0507679939,0.0530275869,0.0561760426,0.0561208967,0.0560658049,0.0560107671,0.0559557835,0.0559008537,0.0558459779,0.055791156,0.0557363879,0.0556816736,0.0556270129,0.055572406,0.0555178526,0.0554633528,0.0554089065,0.0553545136,0.0553001741,0.055245888,0.0551916552,0.0551374756,0.0550833492,0.0550292759,0.0549752557,0.0549212885,0.0548673743,0.0548135131,0.0547597047,0.0547059491,0.0546522463,0.0545985962,0.0545449988,0.054491454
VCT,0.0429551268,0.0430074549,0.0430659676,0.0418275356,0.0407436132,0.0403522491,0.0384620976,0.0398138881,0.0408864832,0.0433336353,0.0455129242,0.0446511078,0.0468828583,0.0456956387,0.0435374546,0.0408409452,0.0416448689,0.0432440805,0.0451017952,0.0475291252,0.0478520231,0.0481771147,0.0485044148,0.0488339386,0.049165701,0.0494997172,0.0498360027,0.0501745728,0.0505154431,0.0508586291,0.0512041466,0.0515520115,0.0519022396,0.0522548471,0.05260985,0.0529672648,0.0533271077,0.0536893953,0.0540541441,0.054421371,0.0547910926,0.0551633261,0.0555380883,0.0559153966,0.0562952682,0.0566777205,0.0570627711,0.0574504376,0.0578407378,0.0582336895,0.0586293109
VEN,0.0733427334,0.0785063791,0.0771828222,0.0750704718,0.067815671,0.0605509377,0.0809861088,0.0778345251,0.0640868998,0.0754578876,0.06831038,0.0717711306,0.0644814396,0.0559412289,0.0577645016,0.0434628868,0.0391797352,0.0466499233,0.0492647457,0.0536708355,0.0522047109,0.0507786365,0.049391518,0.0480422914,0.0467299216,0.0454534018,0.0442117526,0.0430040216,0.041829282,0.0406866328,0.0395751973,0.0384941229,0.0374425801,0.0364197623,0.0354248848,0.0344571843,0.0335159184,0.0326003651,0.031709822,0.0308436057,0.0300010519,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141,0.0291815141
