Country Code,sex,age,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TKL,F,d5,65.56017541691651,65.66774006068111,65.26730307624169,65.01835787758723,65.44522054487703,66.78805943310515,68.91331567646739,71.30723316551025,73.5795725592135,75.42834023432982
TKL,F,d50,25.92159022332315,31.84880288321469,36.35155141609021,38.28164924976064,37.62009322315866,34.903274502501645,31.64365655125136,30.169253363627757,30.975291135096985,33.06566105336297
TKL,F,d55,33.115049246453445,27.158799767367377,20.988019256111244,18.334236646047422,19.162422668744306,22.94265038674935,28.294107745021435,32.99367513163187,35.659796895685325,35.75077944469213
TKL,F,d60,15.583739305057918,21.078712517954063,27.14653988543164,30.69413447144524,31.92775182099518,30.687523069764023,24.94011820219933,19.220309670337265,16.850542977162455,17.707469568959144
TKL,F,d65,52.305076447944934,50.4106831228402,48.61962791749809,47.316462039016784,47.00495016048197,48.59109857864329,54.51149218610796,60.24798218137218,62.81444294661288,63.190240879873166
TKL,M,d0,79.86161141685305,81.4259032297639,83.62580052784564,85.8583189374063,87.66390695653166,88.80442951197386,89.30615384764555,89.4666684143696,89.5654864753522,89.86914042217475
TKL,M,d10,65.82008142290995,68.01273863409597,69.78465004587629,70.82328754098886,70.97408382205485,70.36335544604846,69.47613713595915,69.11906290291785,69.6018189069734,71.1238147360916
TKL,M,d15,63.85713173114161,62.66356597758485,61.41263009625489,60.60081691919918,60.53138184513999,61.2428720782384,62.479505382230336,63.75309097573827,64.67462180720418,64.99386196998559
TKL,M,d20,50.40508927182801,53.46067209097117,55.53764758520639,56.45315711974169,56.200411864917015,55.03877194602366,53.52045135914897,52.34249407323522,51.82354039556229,52.122276540856575
TKL,M,d25,48.037956639757226,46.310657903741344,44.50947704072642,43.56950747679667,43.94173680267728,45.44343675095838,47.41355882805522,49.005607998324535,49.92278743184256,49.99251611985232
TKL,M,d30,34.0017067544354,38.09736897846271,41.87260546133032,44.29080991548035,44.823501099055456,43.60339560418335,41.4614741680363,39.72876100081189,39.01848059994801,39.57831155103644
TKL,M,d35,36.52420311388663,34.54635099957183,32.26591216725287,31.029242052082243,31.741171395373573,34.50309927686234,38.54663475881846,42.43704352625274,45.11911623507182,45.915353114781176
TKL,M,d40,30.837930028763825,33.40721646881423,36.82527413850896,39.605221795038766,40.7308513021091,39.89580160274882,37.56600094170043,35.03719146204,33.71769991161523,34.50842590302094
TKL,M,d45,31.53499033817874,31.20747194669448,30.820430047319096,30.42270490531195,30.6493284051026,32.12260917103561,35.04490054635301,38.77506497762171,41.80881581551547,43.07149910255685
TKL,M,d5,68.3498932557929,67.66141983632836,67.2412492489306,67.54649507766578,68.89917988582478,71.3512417577025,74.56327470390826,77.76515321837455,80.6034852730457,82.80089260300689
TKL,M,d50,27.73565756619612,29.886001993408357,31.126505578402305,31.93999487771364,32.39578340743993,32.564587675651204,32.45953078277095,32.10383185211008,31.716219375819424,32.02195048993974
TKL,M,d55,28.96948219556392,25.578576596746306,22.527446116152053,22.3805757767614,24.04940472886096,26.49051848207922,28.82621863535851,30.247970853793888,31.15086092858077,31.617474251067776
TKL,M,d60,17.76327765539028,20.41474900312561,24.333976566836757,26.615466981076512,27.69841911711668,27.77497640579279,24.890844368083656,22.10835339901689,22.03143064822202,23.657850685999477
TKL,M,d65,43.86523730088631,44.18799149179181,44.28154121914989,44.474476422707966,45.03888554200087,46.3902400841572,51.0026019112754,56.25184965339243,59.44095415595901,61.32872540371892
TKM,F,d0,241330.8168201965,247486.60474281956,253686.250980158,259364.6751770124,264010.87384074344,267300.20795328467,269148.4526366829,269619.0330169192,268902.98661751207,267389.2434553065
TKM,F,d10,209692.21152262768,204857.8519206049,201438.03371002333,199470.3301990468,198915.68802569117,199652.2164764451,201545.17659675627,204556.7807691679,208688.66708755435,213855.48714252183
TKM,F,d15,224992.60955651684,220150.19213928917,214561.85661507025,208617.32327816857,202783.65019875867,197597.094535155,193525.89352159185,190784.52841546747,189415.54994439197,189380.6045331631
TKM,F,d20,214389.50219505417,216074.51775652805,216592.9755384002,215903.1818058979,213999.60998880817,210947.65613883224,206929.4134323001,202209.0585151623,197141.3256538092,192154.33395399465
TKM,F,d25,185496.92344136455,189372.63783575507,193519.6514138437,197590.59603108108,201232.8775312459,204126.66786936752,206078.01785993492,206959.1047599505,206708.2547507632,205298.9379334503
TKM,F,d30,166354.6352378704,167524.3054531901,168951.6367763117,170842.00070211425,173390.28798619602,176766.62977513575,180749.1847574777,185034.63732445097,189286.75800850763,193155.88970292616
TKM,F,d35,153288.83952584726,154432.3112050094,155710.12645478433,157057.749239515,158384.10736155976,159623.71582737568,160948.41022439842,162549.822854774,164622.49879162808,167349.7365560663
TKM,F,d40,143962.20871706272,143827.8337706038,144125.79784463032,144784.99199518462,145725.7880281546,146803.81334297435,148088.18624858797,149526.76011429986,151055.6142303266,152580.64279148678
TKM,F,d45,141703.9377136751,141953.49928990882,141168.9369239779,139890.00835354818,138685.60921543487,138152.52012738885,138156.18549640517,138598.9499224352,139407.21327455842,140500.37262043374
TKM,F,d5,209735.5960781059,211293.0227166929,213999.9791997333,217860.60242264392,222789.0633980029,228586.7271310986,234939.8775989571,241388.21260746324,247379.25752759495,252407.12196670263
TKM,F,d50,114462.73679593788,120164.82160303894,125609.09068754858,130310.610840155,133766.20412752125,135539.76883776425,135897.89546094416,135291.42509565302,134219.75243578607,133220.60520210667
TKM,F,d55,85466.4525836075,89667.05326239097,93886.31379188351,98347.29302171302,103200.54425844862,108488.70479934556,113979.90878187164,119265.73086500808,123845.96059881858,127232.85342067384
TKM,F,d60,44161.85601295777,49999.56290367119,56613.36360333213,63932.70158167368,72013.07507103212,78964.75115100833,82929.42475881733,86950.77648424967,91223.06282723024,95871.3866747339
TKM,F,d65,123228.12713477985,124359.23677571681,125352.84002790073,126296.30673265275,127078.9511116093,129485.37648666193,135452.51159442175,142093.3609350788,149221.88207529474,156762.2270162598
TKM,M,d0,253558.05908033665,260345.14882488365,267218.1452130143,273577.7223378489,278847.6515027336,282636.5731421457,284831.81031126785,285501.7454088469,284856.29431856977,283318.443117774
TKM,M,d10,226871.5820035539,221582.6160016732,217785.40978644227,215511.40373756996,214754.88069108868,215420.17817546547,217354.27828551785,220520.13399373824,224925.15145827265,230470.32592683428
TKM,M,d15,252970.12495554145,247258.2692036566,240663.0552047462,233667.18634463477,226806.4693921308,220651.69555080085,215719.5581628006,212252.116007592,210270.1607908043,209763.57962659752
TKM,M,d20,246446.9435949598,248702.1567178254,249405.22856264064,248527.0540669892,246091.77737253564,242202.6425712348,237105.499282632,231156.4136316697,224799.0135608611,218541.6808021337
TKM,M,d25,212304.17393238028,218299.34834256227,224350.4615492442,230029.19851462924,234919.5073877879,238662.0044713037,241051.59343342064,241962.47313705104,241345.6449785132,239211.29985740237
TKM,M,d30,182683.00521693515,185961.3252983668,189707.18835818575,193978.48153339664,198838.99977643805,204369.69905465053,210328.32562474624,216366.05315840887,222087.06403661933,227084.0542089269
TKM,M,d35,162819.63310765295,165166.73346301654,167405.1616053765,169714.11801396956,172247.83410041558,175154.9840282696,178461.63883910244,182236.3642508503,186555.07363004467,191480.31344116144
TKM,M,d40,139691.33583175536,142170.07961184083,145304.68512602005,148699.40731624907,151943.9812151535,154597.063245096,156979.2859259645,159280.8580638302,161680.4132868872,164327.79310927892
TKM,M,d45,130474.3258919906,130909.92515944308,130688.66709751406,130416.88302964553,130710.2010498029,132217.59993929448,134643.1306219602,137694.6489423445,141021.85293916657,144246.89089614252
TKM,M,d5,222299.1924747628,224023.6377750392,226995.1427445785,231227.78585297492,236623.5957092838,242956.4561302053,249898.3171250989,256972.53677049227,263588.37901627633,269173.6436256817
TKM,M,d50,101992.48096645196,107532.65353022226,112774.528851013,117201.14219024958,120366.46540604724,121985.85524059372,122455.37767436908,122327.38698684543,122188.84352080533,122622.3114037892
TKM,M,d55,71180.39773352374,75340.99000089764,79492.99071165072,83715.43739297274,88149.30682991838,93024.34923239468,98080.45184404832,102888.51383999737,107016.25098725606,110076.14435502954
TKM,M,d60,37529.82020722517,41666.693650723246,46588.611914389694,52141.0345336321,58121.8357937389,62902.79541126359,66537.20787061797,70178.02698796774,73971.24154550988,78063.19543862951
TKM,M,d65,84312.60666480349,85130.81677786924,85924.47929087855,86671.9370770074,87361.2237219162,89513.44598328105,93230.99825203717,97550.31091530362,102350.14545524995,107541.13617251288
TLS,F,d0,80332.70794852369,80593.95694973516,80953.5651929569,81368.2353893916,81827.12054134584,82362.74048379292,83009.52076823445,83792.41891923494,84739.05795861762,85942.97260739541
TLS,F,d10,68111.90737043052,70500.31610325632,72749.36111704659,74741.7164248074,76379.27031473062,77566.91466052877,78348.86393817492,78831.50452494816,79144.29173780972,79402.90686446706
TLS,F,d15,59078.0310050456,60984.45535215139,63007.36959682039,65176.25261918349,67500.10788517298,69987.00566053865,72445.24167549534,74724.74243696114,76704.21490964617,78290.37518618611
TLS,F,d20,49513.40610873303,51260.96193234616,52943.74701760102,54581.90706323784,56206.68467220887,57874.73163971736,59701.946384290655,61700.00525469857,63871.37434647835,66205.95183290771
TLS,F,d25,38951.26563746961,40309.42654094619,41857.36621631185,43564.93982513343,45386.23788479794,47242.25139027653,48996.08453145855,50675.33572853263,52318.064521191205,53964.79789959695
TLS,F,d30,30403.91665180872,30902.294404557677,31533.0806367046,32293.414343591325,33200.218937641395,34299.22925875119,35649.19643890672,37211.030512385616,38939.17351622724,40780.77355557862
TLS,F,d35,26693.565757131528,27067.606574488294,27457.985343430977,27858.375735207897,28274.891912830164,28724.43435970649,29272.83196664908,29923.98511709817,30693.525912325225,31609.262690148636
TLS,F,d40,23770.17163769589,24432.675123504025,25169.10916396693,25944.340613944165,26704.0428907774,27410.01745084373,27982.755484970112,28451.917763179797,28855.35844153108,29236.40340270322
TLS,F,d45,18955.784083149043,19429.833406266604,20105.485263526425,20955.977823996844,21943.47579656437,22979.446635102388,23949.03900678844,24866.534609431,25723.70677527755,26497.3752343804
TLS,F,d5,75265.71504716885,75988.15857212328,76488.78378070243,76869.75474414538,77222.24730476855,77597.00790928342,78029.86735515262,78521.73455760759,79042.35522475754,79591.51527388158
TLS,F,d50,14713.811196710569,14727.969210718926,14849.89511280126,15075.17970426921,15410.399432079876,15870.013452473431,16501.997492200993,17280.396964606316,18177.08639765576,19162.336400172782
TLS,F,d55,13940.692681843271,14190.841506557828,14415.95949831359,14569.846788055114,14586.12931312564,14386.990268128808,14340.651376298909,14425.381022240024,14623.286961700676,14933.643168191724
TLS,F,d60,15985.849926645502,16055.251451964548,16296.661180012376,17213.591171436838,18970.993746902644,17033.673454015887,17178.63991234987,17257.458607900742,17233.215741511187,17050.947635153123
TLS,F,d65,25965.249700610453,27841.79106444009,29229.657840162265,29771.87767861811,29422.36620868897,32826.462889033195,33959.36324024464,34950.69130269789,35876.691077864176,36838.94601276281
TLS,M,d0,83999.44703023844,84314.96566551573,84721.33924510205,85175.49200164633,85667.04846809305,86231.02085892801,86906.86466667781,87723.48491020575,88711.47162198162,89970.01900933555
TLS,M,d10,72540.32937019982,75228.98718942549,77712.72477966658,79870.48724099694,81605.39788063112,82841.3874629818,83658.15094756916,84161.34905048393,84489.32097300363,84760.7268823572
TLS,M,d15,61034.12320465107,63064.8697115746,65281.36931823562,67705.11801055705,70323.90436370125,73096.00844555949,75801.14092245308,78288.56258709446,80430.1422108413,82130.50119066703
TLS,M,d20,49686.97618739367,51192.293685963385,52539.611016719005,53795.423575762514,55052.77198413263,56449.19855863593,58215.96946005854,60323.17518630668,62724.16457318496,65357.38261878456
TLS,M,d25,38763.36548363431,39849.501118001805,41061.58505151375,42393.31728086056,43818.66941325681,45275.03374422497,46600.03002730547,47850.96448466573,49094.23159919831,50407.21803918105
TLS,M,d30,30834.105420846867,31091.157473452105,31455.66009664933,31929.7654779519,32526.45360631541,33284.49185770769,34268.849066699826,35452.28338578419,36802.16278378183,38273.78368885115
TLS,M,d35,28620.838523884635,28864.364719120065,28973.332764845676,28992.818537365547,28975.967839621782,28976.883460700315,29139.776090914485,29455.41308665279,29919.167094268465,30533.310541570783
TLS,M,d40,26279.347076322618,27169.931801041108,28031.960107119605,28822.9560953115,29493.48515772612,30017.11225902524,30269.29320900877,30320.856295548663,30253.994599718622,30148.02712317352
TLS,M,d45,20837.7786123233,21620.51935865777,22536.939978862145,23562.338506396223,24668.72892369359,25792.89426480329,26836.88942976502,27782.58096936348,28599.99369581341,29257.877483490527
TLS,M,d5,80576.49701948954,81365.7383009139,81899.13265472879,82297.31516489317,82661.26683444245,83041.95605860851,83468.09240192914,83940.89866337088,84431.85547342667,84943.54391483673
TLS,M,d50,15989.33126927343,16201.008111063147,16522.45302049997,16965.338926745662,17540.639701516968,18249.887231527853,19087.17222856665,20029.94069211779,21052.886502028592,22132.912289402862
TLS,M,d55,14286.026644673286,14690.40590657864,15086.423191849864,15416.11898240321,15612.974388392784,15601.9926455301,15723.492919813922,15978.30577120876,16365.970554722877,16891.043492697216
TLS,M,d60,15062.808335518092,15162.619808543832,15377.953561603415,16072.348308497669,17453.337444836558,15910.084670337865,16209.555725689375,16476.83090858905,16663.320315632907,16714.412455775804
TLS,M,d65,25633.329133074483,27079.578959861396,28155.580445718944,28602.350264548222,28316.239665929796,31028.550388043317,31795.36436530675,32467.712313685788,33107.6396126129,33794.37031126036
TON,F,d0,6700.17568240075,6638.533323682234,6557.487189733899,6463.614625727851,6361.8010930754845,6255.633810741293,6146.738836179035,6034.87637863818,5924.573705829609,5823.029727897061
TON,F,d10,5924.397854730172,5928.255197037668,5917.95824748809,5893.338117823415,5855.030812119581,5804.889188773823,5746.170927305749,5683.95445155375,5620.189561534943,5556.827980642343
TON,F,d15,5214.277266416796,5212.263002024987,5203.52655492306,5191.311234112726,5178.387042551474,5166.502396058104,5155.915114394256,5145.29776957246,5132.81707915807,5116.806317280735
TON,F,d20,4430.29655877284,4401.316551657223,4376.453320353458,4356.601454553913,4341.480153524781,4330.8943129664085,4325.342130674187,4326.30053834256,4333.4656490263005,4346.35205574909
TON,F,d25,3936.3731826048543,3923.435537342932,3893.060353533783,3852.823635816797,3810.10530375176,3770.63511215325,3739.560371332711,3721.662555795743,3715.632433264007,3719.2178632785817
TON,F,d30,3416.6453559256884,3434.402821972928,3451.5157480528374,3463.40085373968,3466.911371485207,3461.168629306744,3446.050649942013,3421.728650693802,3393.8051845316168,3367.5262406556103
TON,F,d35,3120.356732550171,3108.677015111133,3099.584913291503,3094.796750033417,3095.165865807566,3100.832120502374,3111.672498692903,3127.3480366938315,3142.667789973127,3153.6572510307155
TON,F,d40,2820.177469720142,2855.102057639221,2867.996264795396,2862.655979569929,2844.620602261491,2821.174193325095,2800.2639225710755,2789.533231564302,2788.341000675661,2795.579020201741
TON,F,d45,2281.1656319405147,2333.0095262509576,2385.7136631858407,2436.357916501652,2481.773740755243,2518.502996979681,2543.1657700860223,2553.15641587379,2551.229666628865,2541.3496783635533
TON,F,d5,6469.013186669927,6446.555884781577,6396.187164023854,6324.796833498146,6239.677208173375,6147.919736911237,6057.064066178722,5974.4516817175,5896.142640296032,5818.784601172566
TON,F,d50,1910.9628057841708,1932.164169587824,1958.110097067961,1988.819016733324,2024.1402713165012,2063.9644129363246,2108.059811663716,2155.573266559522,2203.698841215307,2249.2474564867457
TON,F,d55,1610.4879480479285,1631.14261166867,1647.0861795198314,1660.0670033535878,1672.2362989841613,1685.899509713085,1703.484568474463,1727.72251599098,1758.1685353679927,1794.2397860486628
TON,F,d60,1324.0398130836547,1332.5511471038078,1343.059086294371,1356.7843730341497,1373.150395419044,1390.4145194143434,1410.419909193755,1426.8561042784827,1441.4046847917691,1455.9964219823214
TON,F,d65,3422.72824125233,3454.2963996916474,3484.570478984261,3512.804716678389,3539.6089184446955,3566.6510421699068,3591.8775589457164,3621.195152958538,3654.4339649993085,3691.057382788684
TON,M,d0,7276.836321930998,7208.408430204935,7118.306600465233,7013.930984108635,6900.837637938056,6783.022974075059,6662.145532093017,6537.966783187945,6415.691341033144,6303.102612439919
TON,M,d10,6483.033180637872,6478.270814554789,6459.503307457321,6426.438389794984,6379.306280814436,6319.701990767399,6250.793633780799,6177.557232315263,6102.520923653753,6028.305538823234
TON,M,d15,5598.341400297682,5585.633602786114,5563.388036410067,5536.388512760756,5509.064974898386,5484.573694754935,5464.446703592129,5448.499882046869,5433.720249333227,5417.133087474455
TON,M,d20,4504.244571949912,4459.211169047619,4422.831713626081,4394.711675542448,4373.437745512696,4358.109943989327,4348.619803455994,4345.666038122215,4349.514802702936,4360.4045697621705
TON,M,d25,3782.5455349850986,3733.487244716188,3672.2661854468142,3606.13387919194,3542.3009642362576,3486.9355081163844,3446.1089969128107,3425.9600056705267,3422.4689426853097,3431.322909285765
TON,M,d30,3257.2832664222383,3230.102295896187,3200.000203582136,3165.319225380239,3125.460349634101,3081.5518058192624,3035.169364038664,2988.219991905032,2944.5642395357645,2908.0017980876573
TON,M,d35,3041.644807913729,2999.3593416558647,2955.120751698041,2912.4476713723766,2873.4829211648675,2839.091702003675,2809.230788442292,2783.0553017515995,2758.030998793208,2732.381825341972
TON,M,d40,2826.183981743754,2839.6899136172106,2828.3788546818123,2796.951807143201,2751.532851780867,2699.5186035342485,2648.4787588468857,2605.3532703856317,2570.386436223426,2543.040309906164
TON,M,d45,2309.2733219050333,2369.47026508832,2423.0879990815447,2467.723676441892,2501.0844399566736,2520.874708841318,2524.9605705651347,2511.805383157901,2485.245273620404,2449.8697486057863
TON,M,d5,7123.148970962556,7094.905544243224,7033.556815079375,6947.54930858171,6845.907949403833,6737.218476281494,6630.463797957564,6534.081705929752,6443.312453279767,6354.203279648127
TON,M,d50,1850.6929215538264,1899.5171086083683,1949.5824456543853,2000.725797973903,2052.423308114093,2103.930780021225,2154.1191313558293,2201.1410464964947,2242.609748369028,2276.043531965249
TON,M,d55,1469.170037237379,1494.661401069817,1522.9578583177688,1553.2497533103162,1585.362067619011,1619.739485424584,1657.3417089010825,1699.8315920965426,1746.266538274041,1795.4060345987234
TON,M,d60,1217.8978016285675,1223.801991978853,1233.448515258959,1245.5556058509494,1260.1960941202085,1276.982069668972,1299.5698853984434,1324.5840070972256,1351.8790819311118,1381.6594829715807
TON,M,d65,2862.694469209211,2870.3170992164123,2874.934688189326,2879.088341572651,2883.709046580145,2890.249214440585,2896.119750920504,2905.9432490437316,2920.296029903536,2939.5378480434515
TTO,F,d0,45665.2109847448,45749.17331231408,45702.87073605525,45505.30100815802,45135.25861590922,44576.60238305471,43823.333071558925,42878.05685399855,41773.09497846739,40584.70555661784
TTO,F,d10,44783.28832396785,44195.2122614709,43994.04631571312,44093.21694213877,44406.83391101887,44843.32192664925,45311.83821640867,45732.8083991396,46088.3975372087,46355.52409324558
TTO,F,d15,51844.64545475184,49857.85309682512,48058.86964504556,46502.583058487005,45237.42038599547,44308.32878783136,43747.35228633088,43568.4281320525,43685.76352347766,44014.05426491375
TTO,F,d20,60795.06465833865,58277.64102369941,55772.66224419315,53407.03855985674,51239.86070634051,49279.0705522605,47508.02194790902,45900.88581336288,44513.73051007743,43395.80720056905
TTO,F,d25,62143.80230041111,62690.12422829842,62465.0161550091,61490.192650049714,59890.60631598098,57855.593495846064,55593.521178122624,53321.59109029954,51165.78780286571,49186.55458551012
TTO,F,d30,51231.41200809756,52867.93896578367,54774.06943694058,56716.41317300713,58441.94176071542,59719.56939572535,60363.03883727964,60257.222511682914,59418.08589738272,57964.42419546735
TTO,F,d35,46129.25080988689,46673.3198231487,47222.3696624349,47923.40987998609,48892.13836229516,50191.15293716419,51842.81757392122,53756.50084901293,55704.65753133095,57439.936176891366
TTO,F,d40,44457.074497274014,43583.90119827603,43289.95093228397,43449.351642927264,43916.54404046674,44521.95434982008,45114.705904522656,45712.42698945646,46454.19824732942,47453.22627271552
TTO,F,d45,48667.264931975966,48262.51938646307,47221.4868323475,45777.9516041945,44228.11977573445,42910.16934755813,42120.80770771442,41885.08843154859,42084.77792316322,42580.838123208574
TTO,F,d5,45654.24597081545,46092.61768987081,46484.01511852247,46810.23368272038,47047.93307645621,47176.92617350372,47182.96662318148,47058.03393201485,46781.44131912584,46332.10172910064
TTO,F,d50,42813.18990817158,43835.49925003303,44984.032075120864,46063.1180570917,46849.26759206557,47141.20307452767,46787.07554477138,45806.72769927175,44433.27371334808,42954.71257536514
TTO,F,d55,35243.26553065551,36749.8412769512,38054.71649907386,39195.124002035205,40230.3005651466,41226.64471878105,42232.72657069014,43352.0948090439,44402.98160233371,45174.98740378792
TTO,F,d60,28277.27636170523,29221.0074561244,30527.467296216804,31892.903224219543,33168.48787029487,34171.94713976979,35593.577224568675,36812.41802397729,37871.17384008416,38831.79638898378
TTO,F,d65,62871.10523134459,65322.28201484021,67754.0769807971,70355.20982315013,73178.0067019224,76410.38376675812,79303.59912829906,82359.15564616307,85602.70605808524,89013.81166775116
TTO,M,d0,47294.43899197596,47417.55714286225,47404.92703145449,47237.847842676674,46895.84458205563,46349.923545909216,45579.67410667414,44598.27296833027,43451.319335036926,42219.189349878194
TTO,M,d10,46712.591055245975,46153.814212553545,45934.471684828335,45987.81873598977,46248.36603689084,46649.58376112644,47118.73607346966,47572.95691474977,47968.93119832479,48268.77603589897
TTO,M,d15,52842.83215751005,50947.745011748375,49287.38873583218,47880.38389657394,46746.72263190883,45913.640858750965,45405.71270699727,45225.86320707789,45311.05170680808,45598.19765692658
TTO,M,d20,61376.50458292141,58876.5570857809,56380.530750286605,54021.44348990198,51883.69710850223,49996.01842183766,48338.14103878047,46883.29906013216,45654.38544601188,44673.44726474925
TTO,M,d25,63394.8592885342,63770.57491344355,63452.1443954891,62439.65686652554,60831.233525969925,58789.81748394041,56507.17470572812,54202.84821061869,52016.249374519706,50032.48648646437
TTO,M,d30,53454.37973289888,55170.08523263132,57017.22023634925,58792.43942948734,60287.61195310388,61329.61596238319,61775.64861450452,61530.53626130729,60606.56801507213,59101.04667227889
TTO,M,d35,47281.26690587023,48004.79437729735,48778.06835439198,49711.2867983559,50883.80797718842,52329.31403500193,54039.95431531229,55866.95711835143,57623.17987976272,59108.27516086351
TTO,M,d40,45234.41994367345,44510.674004173976,44395.75420184072,44745.94050924455,45400.91430189893,46180.02892947736,46912.62009506546,47679.79874072821,48601.69457623235,49760.72739346933
TTO,M,d45,50109.75115129521,49623.12943076759,48484.55226297223,46967.54986595106,45389.45283224308,44101.650806245656,43414.14939407596,43309.39827030605,43654.150513085646,44296.50818745964
TTO,M,d5,47126.68435212919,47579.00087029934,48018.196970609504,48399.8146943581,48685.16200593122,48854.27520612117,48897.03148205058,48803.54998454982,48555.39612308276,48132.078468686406
TTO,M,d50,43540.8318785574,44684.24702433523,45942.98865636555,47099.36262310676,47912.0465308401,48174.742548532566,47743.58618030986,46667.709449514354,45219.46548052019,43713.66544676104
TTO,M,d55,35825.06658850394,37059.77862076505,38181.83473694303,39234.535808132845,40259.37588157866,41304.30894700694,42416.426522810834,43625.94943667986,44728.29456577006,45502.6182432592
TTO,M,d60,28836.18305463025,29875.425486627013,30973.45991939437,32034.955498729087,33063.70517825531,34090.636021130646,35230.27513559048,36249.19835096139,37189.95296818637,38104.71216361447
TTO,M,d65,53231.44355495151,55461.08170655667,57935.34020977722,60636.0536006423,63437.452071463566,66286.02865638798,69004.0894019791,71790.55004754225,74684.03549636416,77670.7871689476
TUN,F,d0,455894.68295820506,456790.8597225885,457086.4115139738,456423.9264785906,454444.78698411066,450895.4403456317,445462.30742130254,437985.7637602859,428705.6936847541,418529.712031557
TUN,F,d10,408480.898302071,401381.2461299048,397103.6983658458,395296.014552193,395676.82917936606,398138.3487954838,402022.432094196,406750.6266420454,411811.96316200856,416603.53277888754
TUN,F,d15,481943.7349035596,464827.1258453648,446908.9339526882,429905.7062307093,415428.7175144824,404697.4170879658,397348.5623483822,393017.2916465628,391312.83029846207,391883.41618479154
TUN,F,d20,513401.22543929896,508196.12514733576,502223.8296198968,494324.0007342574,483753.0448579526,469767.02691732015,453583.6555103753,436584.5083221527,420463.4420503657,406793.18621447496
TUN,F,d25,503898.03190550406,503935.8304544063,501643.7682660011,497855.75326433417,493265.9391233497,488909.9813245927,484762.96374504967,480106.8954363298,473635.6653465037,464533.74391986086
TUN,F,d30,461607.344651154,472296.7372701727,481286.1802134536,488323.4449072544,493143.6166489738,495622.2462107619,495567.1910536331,493394.18877106544,489922.0608309789,485775.0140150616
TUN,F,d35,409205.3293512944,419224.6042966267,430942.61015827215,443632.8130683661,456391.20683601766,468211.5762573896,478656.8455921151,487365.3587737197,494089.14465189545,498579.0275285168
TUN,F,d40,370374.641955853,374035.3861141504,377963.6661918463,382908.3318123832,389452.5751780773,397890.17658643954,408308.3877214833,420287.4264102256,433158.8320564705,446073.7933207908
TUN,F,d45,330907.95748052787,335693.26678668056,340518.14881080127,345187.44464900496,349587.79168237787,353741.2392983327,357695.00075698027,362116.0732058248,367562.5963711896,374522.31984040106
TUN,F,d5,412867.81118899,416071.6198245353,420070.24019355193,424483.7669792942,428722.1624657843,432060.23486006254,434552.9085693156,436145.9725229106,436638.5879155684,435781.0697730837
TUN,F,d50,297620.40083405405,308126.9092180386,316411.0872295377,322773.3356220097,327660.783833955,331691.1682174127,335949.41955701425,340352.5557416647,344750.12003092986,349000.65186945663
TUN,F,d55,220946.03746558452,233375.0537828163,246661.49288477967,260340.30716957297,273841.2513422421,286456.4386405302,297099.1948174004,305498.8473609337,311970.7064944262,316988.8306212239
TUN,F,d60,161639.2371143062,169437.4871587171,178386.60806629036,188012.0419275493,198624.79148499752,209770.5841310081,221747.5199634496,234674.7074129029,248024.09740455024,261213.32261516884
TUN,F,d65,393995.31424224534,405984.48005001055,418475.1045885501,432085.2334409249,446653.9705020775,462832.2531956133,480414.55182182667,499409.54106924625,520060.0704349291,542602.0032802692
TUN,M,d0,491418.6219761541,492388.64272327576,492608.6183121401,491715.1034578294,489355.0939486945,485322.59716709546,479318.405667267,471171.0092776195,461127.8376175868,450143.8570872116
TUN,M,d10,433757.53970572737,427480.42090968427,424362.2367204832,424019.57167847897,426049.262042837,430204.8060725602,435673.8173298342,441777.81630179577,447902.64968306856,453446.5596813399
TUN,M,d15,494268.9734003251,476497.77840514464,458676.6925584966,442393.1711433805,429064.69954510615,419703.70539251785,413920.43907375936,411343.2631781399,411586.6369685244,414211.83569444
TUN,M,d20,505336.3769777973,498002.5568328008,489793.4527651339,479987.6001737877,468283.7769544634,454495.62173205,439664.0243722243,424855.0013337018,411390.7394641949,400538.5290845569
TUN,M,d25,481360.9003479286,480900.42867969663,478163.6314846452,473951.2601634472,468744.10659802135,463327.4016536528,457838.8508194602,451863.9535783028,444529.0540757385,435414.1507193934
TUN,M,d30,434351.1413580662,445052.0914981965,454378.71561724367,461853.6973349656,467017.5365599477,469444.8644355632,469172.760510538,466774.3973573652,463030.6783236456,458402.1550430274
TUN,M,d35,383934.2012658912,394619.43812342494,406717.32496888365,419530.2785218901,432273.083623223,444143.5384247952,454800.9278074543,463836.5694189572,470848.6639901614,475480.9025315652
TUN,M,d40,350638.9332280281,353598.38169122423,357430.0574721064,362710.33007873246,369853.71575424593,379086.5928844034,390144.8971468412,402426.9228273503,415251.2339016155,427915.83305694425
TUN,M,d45,329260.5080955466,331031.32839661604,332770.46950494114,334616.22648001235,336746.1133721882,339434.59660517465,342542.73847767257,346612.49523459905,352101.968832511,359389.1046612045
TUN,M,d5,443429.9813983203,448204.2823553805,453586.7746750454,459112.278052849,464181.20878093736,468009.84091766254,470697.786325701,472248.7688817451,472500.33420400776,471241.6515626778
TUN,M,d50,302630.1350569827,312763.1985948195,320035.3637551509,324790.4724637604,327541.5403048759,328981.9782598755,330269.143446081,331606.8884974969,333143.3112888657,335053.4950663969
